Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
OKBOTA,503,B/OK-1144,E-22/29/A-120 Stribro,WWII Light,49.73856,12.99551,JN69LR
OKBOTA,503,B/OK-1145,E-22/3/A-180 Stribro,WWII Light,49.7665,13.06075,JN69MS
OKBOTA,503,B/OK-1146,E-22/30/E Stribro,WWII Light,49.73767,12.99637,JN69LR
OKBOTA,503,B/OK-1147,E-22/31/D2 Stribro,WWII Light,49.73901,12.99997,JN69LR
OKBOTA,503,B/OK-1148,E-22/35/A-160 Stribro,WWII Light,49.71941,12.99662,JN69LR
OKBOTA,503,B/OK-1149,E-22/36/A-140Z Stribro,WWII Light,49.71808,12.99325,JN69LR
OKBOTA,503,B/OK-1150,E-22/37/A-160 Stribro,WWII Light,49.71699,12.99176,JN69LR
OKBOTA,503,B/OK-1151,E-22/38/A-140 Stribro,WWII Light,49.71236,12.99334,JN69LR
OKBOTA,503,B/OK-1152,E-22/39/A-140 Stribro,WWII Light,49.71148,12.99084,JN69LR
OKBOTA,503,B/OK-1153,E-22/4/A-140 Stribro,WWII Light,49.76525,13.05151,JN69MS
OKBOTA,503,B/OK-1154,E-22/40/A-160 Stribro,WWII Light,49.71067,12.98615,JN69LR
OKBOTA,503,B/OK-1155,E-22/41/A-180 Stribro,WWII Light,49.71031,12.98396,JN69LR
OKBOTA,503,B/OK-1156,E-22/42/A-160 Stribro,WWII Light,49.70901,12.98195,JN69LR
OKBOTA,503,B/OK-1157,E-22/43/A-140 Stribro,WWII Light,49.70678,12.98051,JN69LQ
OKBOTA,503,B/OK-1158,E-22/44/A-160Z Stribro,WWII Light,49.70451,12.97819,JN69LQ
OKBOTA,503,B/OK-1159,E-22/45/B1-80 Stribro,WWII Light,49.70303,12.97684,JN69LQ
OKBOTA,503,B/OK-1160,E-22/46/A-160 Stribro,WWII Light,49.70179,12.97679,JN69LQ
OKBOTA,503,B/OK-1161,E-22/47/A-160 Stribro,WWII Light,49.6981,12.96807,JN69LQ
OKBOTA,503,B/OK-1162,E-22/48/A-160Z Stribro,WWII Light,49.7508,13.02206,JN69MS
OKBOTA,503,B/OK-1163,E-22/49/A-160Z Stribro,WWII Light,49.74675,13.02055,JN69MR
OKBOTA,503,B/OK-1164,E-22/5/A-160 Stribro,WWII Light,49.76565,13.04699,JN69MS
OKBOTA,503,B/OK-1165,E-22/50/E Stribro,WWII Light,49.7446,13.01523,JN69MR
OKBOTA,503,B/OK-1166,E-22/51/A-180Z Stribro,WWII Light,49.74136,13.0094,JN69MR
OKBOTA,503,B/OK-1167,E-22/52/A-140Z Stribro,WWII Light,49.73849,13.00878,JN69MR
OKBOTA,503,B/OK-1168,E-22/53/A-180 Stribro,WWII Light,49.75539,13.01106,JN69MS
OKBOTA,503,B/OK-1169,E-22/54/A-180 Stribro,WWII Light,49.75179,13.00845,JN69MS
OKBOTA,503,B/OK-1170,E-22/55/A-160 Stribro,WWII Light,49.7391,12.99547,JN69LR
OKBOTA,503,B/OK-1171,E-22/56/A-160 Stribro,WWII Light,49.74636,12.99308,JN69LR
OKBOTA,503,B/OK-1172,E-22/57/A-220 Stribro,WWII Light,49.74402,12.99095,JN69LR
OKBOTA,503,B/OK-1173,E-22/6/A-160 Stribro,WWII Light,49.76629,13.04084,JN69MS
OKBOTA,503,B/OK-1174,E-22/7/A-160 Stribro,WWII Light,49.76691,13.03887,JN69MS
OKBOTA,503,B/OK-1175,E-22/8/A-180 Stribro,WWII Light,49.76761,13.03556,JN69MS
OKBOTA,503,B/OK-1176,E-22/9/A-160 Stribro,WWII Light,49.76732,13.03247,JN69MS
OKBOTA,503,B/OK-1177,E-23/1/A-180 Krtin,WWII Light,49.67297,12.97165,JN69LQ
OKBOTA,503,B/OK-1178,E-23/11/A-120 Krtin,WWII Light,49.66922,12.97513,JN69LQ
OKBOTA,503,B/OK-1179,E-23/14/A-140 Krtin,WWII Light,49.6629,12.97644,JN69LP
OKBOTA,503,B/OK-1180,E-23/15/A-120 Krtin,WWII Light,49.659,12.97907,JN69LP
OKBOTA,503,B/OK-1181,E-23/16/A-140 Krtin,WWII Light,49.65467,12.97897,JN69LP
OKBOTA,503,B/OK-1182,E-23/2/A-140 Krtin,WWII Light,49.66935,12.97056,JN69LQ
OKBOTA,503,B/OK-1183,E-23/7/A-160 Krtin,WWII Light,49.65703,12.9683,JN69LP
OKBOTA,503,B/OK-1184,E-24/1/A-140 Holysov,WWII Light,49.60345,13.08982,JN69NO
OKBOTA,503,B/OK-1185,E-24/10/A-120 Holysov,WWII Light,49.60574,13.092,JN69NO
OKBOTA,503,B/OK-1186,E-24/11/B1-90Z Holysov,WWII Light,49.60506,13.1001,JN69NO
OKBOTA,503,B/OK-1187,E-24/15/B2-80 Holysov,WWII Light,49.59532,13.1119,JN69NO
OKBOTA,503,B/OK-1188,E-24/16/A-140 Holysov,WWII Light,49.5925,13.109,JN69NO
OKBOTA,503,B/OK-1189,E-24/20/D1 Holysov,WWII Light,49.59157,13.09985,JN69NO
OKBOTA,503,B/OK-1190,E-24/21/D2 Holysov,WWII Light,49.60582,13.09371,JN69NO
OKBOTA,503,B/OK-1191,E-24/3/A-120 Holysov,WWII Light,49.59807,13.09553,JN69NO
OKBOTA,503,B/OK-1192,E-24/4/A-160Z Holysov,WWII Light,49.59436,13.09344,JN69NO
OKBOTA,503,B/OK-1193,E-24/5/D1 Holysov,WWII Light,49.59275,13.09345,JN69NO
OKBOTA,503,B/OK-1194,E-24/6/D2 Holysov,WWII Light,49.59261,13.09359,JN69NO
OKBOTA,503,B/OK-1195,E-24/7/A-120 Holysov,WWII Light,49.59025,13.09803,JN69NO
OKBOTA,503,B/OK-1196,E-24/8/A-160Z Holysov,WWII Light,49.58757,13.09978,JN69NO
OKBOTA,503,B/OK-1197,H-33/10/A-140 Prachatice,WWII Light,48.9876,14.03828,JN78AX
OKBOTA,503,B/OK-1198,H-33/11/A-120Z Prachatice,WWII Light,48.98697,14.03533,JN78AX
OKBOTA,503,B/OK-1199,H-33/12/A-140 Prachatice,WWII Light,48.98597,14.03125,JN78AX
OKBOTA,503,B/OK-1200,H-33/13/D2 Prachatice,WWII Light,48.984,14.0283,JN78AX
OKBOTA,503,B/OK-1201,H-33/14/B2-100 Prachatice,WWII Light,48.98683,14.03047,JN78AX
OKBOTA,503,B/OK-1202,H-33/15/B1-100 Prachatice,WWII Light,48.97887,13.99578,JN68XX
OKBOTA,503,B/OK-1203,H-33/16/B2-80 Prachatice,WWII Light,48.98176,13.99319,JN68XX
OKBOTA,503,B/OK-1204,H-33/17/A-220 Prachatice,WWII Light,48.98083,13.98856,JN68XX
OKBOTA,503,B/OK-1205,H-33/18/B2-80 Prachatice,WWII Light,48.98318,13.98216,JN68XX
OKBOTA,503,B/OK-1206,H-33/19/E Prachatice,WWII Light,48.98254,13.98043,JN68XX
OKBOTA,503,B/OK-1207,H-33/20/D1Z Prachatice,WWII Light,48.98157,13.97821,JN68XX
OKBOTA,503,B/OK-1208,H-33/21/B2-100 Prachatice,WWII Light,48.98093,13.97633,JN68XX
OKBOTA,503,B/OK-1209,H-33/21a/D2Z Prachatice,WWII Light,48.98013,13.97352,JN68XX
OKBOTA,503,B/OK-1210,H-33/22/A-220 Prachatice,WWII Light,48.97794,13.97511,JN68XX
OKBOTA,503,B/OK-1211,H-33/23/A-180 Prachatice,WWII Light,48.9773,13.97035,JN68XX
OKBOTA,503,B/OK-1212,H-40/1/A-140 Susice,WWII Light,49.15219,13.5929,JN69TD
OKBOTA,503,B/OK-1213,H-40/10/A-140 Susice,WWII Light,49.16197,13.53799,JN69SD
OKBOTA,503,B/OK-1214,H-40/11/D2 Susice,WWII Light,49.15986,13.53564,JN69SD
OKBOTA,503,B/OK-1215,H-40/12/A-220 Susice,WWII Light,49.16236,13.53344,JN69SD
OKBOTA,503,B/OK-1216,H-40/16/A-120 Susice,WWII Light,49.17697,13.51796,JN69SE
OKBOTA,503,B/OK-1217,H-40/17/D1 Susice,WWII Light,49.17934,13.52072,JN69SE
OKBOTA,503,B/OK-1218,H-40/18/D2 Susice,WWII Light,49.17782,13.51566,JN69SE
OKBOTA,503,B/OK-1219,H-40/2/A-160 Susice,WWII Light,49.15359,13.58886,JN69TD
OKBOTA,503,B/OK-1220,H-40/20/D2 Susice,WWII Light,49.17888,13.51318,JN69SE
OKBOTA,503,B/OK-1221,H-40/24/A-160 Susice,WWII Light,49.18217,13.49973,JN69RE
OKBOTA,503,B/OK-1222,H-40/25/D1 Susice,WWII Light,49.18403,13.4947,JN69RE
OKBOTA,503,B/OK-1223,H-40/26/D2 Susice,WWII Light,49.1841,13.49124,JN69RE
OKBOTA,503,B/OK-1224,H-40/28/D2 Susice,WWII Light,49.18343,13.48857,JN69RE
OKBOTA,503,B/OK-1225,H-40/29/D2 Susice,WWII Light,49.18182,13.48402,JN69RE
OKBOTA,503,B/OK-1226,H-40/3/B1-100 Susice,WWII Light,49.15587,13.5856,JN69TD
OKBOTA,503,B/OK-1227,H-40/31/D1 Susice,WWII Light,49.18148,13.48342,JN69RE
OKBOTA,503,B/OK-1228,H-40/35/B1-90 Susice,WWII Light,49.19679,13.4572,JN69RE
OKBOTA,503,B/OK-1229,H-40/4/A-220 Susice,WWII Light,49.15631,13.58239,JN69SD
OKBOTA,503,B/OK-1230,H-40/5/A-160 Susice,WWII Light,49.15853,13.58105,JN69SD
OKBOTA,503,B/OK-1231,H-40/6/A-140 Susice,WWII Light,49.15825,13.57868,JN69SD
OKBOTA,503,B/OK-1232,H-40/7/A-140 Susice,WWII Light,49.15898,13.54867,JN69SD
OKBOTA,503,B/OK-1233,H-40/8/A-140 Susice,WWII Light,49.15927,13.54454,JN69SD
OKBOTA,503,B/OK-1234,H-40/9/B2-100 Susice,WWII Light,49.16174,13.54168,JN69SD
OKBOTA,503,B/OK-1235,H-41/1/A-160 Vimperk,WWII Light,49.07342,13.64984,JN69TB
OKBOTA,503,B/OK-1236,H-41/10/A-140 Vimperk,WWII Light,49.03083,13.72183,JN69UA
OKBOTA,503,B/OK-1237,H-41/11/A-180 Vimperk,WWII Light,49.02843,13.72239,JN69UA
OKBOTA,503,B/OK-1238,H-41/12/C1 Vimperk,WWII Light,49.0272,13.72312,JN69UA
OKBOTA,503,B/OK-1239,H-41/12a/A-180 Vimperk,WWII Light,49.02588,13.72286,JN69UA
OKBOTA,503,B/OK-1240,H-41/13/A-180 Vimperk,WWII Light,49.02387,13.72492,JN69UA
OKBOTA,503,B/OK-1241,H-41/14/D1 Vimperk,WWII Light,49.02124,13.72625,JN69UA
OKBOTA,503,B/OK-1242,H-41/15/D2 Vimperk,WWII Light,49.02064,13.72714,JN69UA
OKBOTA,503,B/OK-1243,H-41/16/A-140 Vimperk,WWII Light,49.01999,13.72861,JN69UA
OKBOTA,503,B/OK-1244,H-41/17/B1-80 Vimperk,WWII Light,49.01995,13.73542,JN69UA
OKBOTA,503,B/OK-1245,H-41/18/B2-80 Vimperk,WWII Light,49.0168,13.73527,JN69UA
OKBOTA,503,B/OK-1246,H-41/19/D2 Vimperk,WWII Light,48.98913,13.77033,JN68VX
OKBOTA,503,B/OK-1247,H-41/2/A-220 Vimperk,WWII Light,49.07184,13.65228,JN69TB
OKBOTA,503,B/OK-1248,H-41/20/D2 Vimperk,WWII Light,48.98838,13.76818,JN68VX
OKBOTA,503,B/OK-1249,H-41/21/A-140 Vimperk,WWII Light,48.9866,13.77264,JN68VX
OKBOTA,503,B/OK-1250,H-41/22/A-160 Vimperk,WWII Light,48.98525,13.77304,JN68VX
OKBOTA,503,B/OK-1251,H-41/23/C1 Vimperk,WWII Light,48.98501,13.77545,JN68VX
OKBOTA,503,B/OK-1252,H-41/24/A-120 Vimperk,WWII Light,48.98444,13.77535,JN68VX
OKBOTA,503,B/OK-1253,H-41/25/B2-90 Vimperk,WWII Light,48.98363,13.77792,JN68VX
OKBOTA,503,B/OK-1254,H-41/26/C1 Vimperk,WWII Light,48.98112,13.7795,JN68VX
OKBOTA,503,B/OK-1255,H-41/27/A-120 Vimperk,WWII Light,48.97997,13.7781,JN68VX
OKBOTA,503,B/OK-1256,H-41/3/A-200 Vimperk,WWII Light,49.05426,13.69049,JN69UB
OKBOTA,503,B/OK-1257,H-41/4/A-160 Vimperk,WWII Light,49.05346,13.69316,JN69UB
OKBOTA,503,B/OK-1258,H-41/5/A-160 Vimperk,WWII Light,49.052,13.69603,JN69UB
OKBOTA,503,B/OK-1259,H-41/6/D2 Vimperk,WWII Light,49.03743,13.71272,JN69UA
OKBOTA,503,B/OK-1260,H-41/7/A-120 Vimperk,WWII Light,49.03685,13.71431,JN69UA
OKBOTA,503,B/OK-1261,H-41/8/D2 Vimperk,WWII Light,49.03396,13.7202,JN69UA
OKBOTA,503,B/OK-1262,H-41/9/A-120 Vimperk,WWII Light,49.03189,13.72136,JN69UA
OKBOTA,503,B/OK-1263,H-42/24/B1-100 Prachatice,WWII Light,48.97716,13.96805,JN68XX
OKBOTA,503,B/OK-1264,H-42/25/A-160Z Prachatice,WWII Light,48.9746,13.96567,JN68XX
OKBOTA,503,B/OK-1265,H-42/26/A-160Z Prachatice,WWII Light,48.97382,13.96491,JN68XX
OKBOTA,503,B/OK-1266,H-42/27/D2 Prachatice,WWII Light,48.97289,13.96371,JN68XX
OKBOTA,503,B/OK-1267,H-42/28/A-160 Prachatice,WWII Light,48.97451,13.96232,JN68XX
OKBOTA,503,B/OK-1268,H-42/29/D2 Prachatice,WWII Light,48.97446,13.96016,JN68XX
OKBOTA,503,B/OK-1269,H-42/30/A-180 Prachatice,WWII Light,48.97442,13.95766,JN68XX
OKBOTA,503,B/OK-1270,H-42/31/A-140 Prachatice,WWII Light,48.97479,13.95476,JN68XX
OKBOTA,503,B/OK-1271,H-42/32/A-160 Prachatice,WWII Light,48.97434,13.95273,JN68XX
OKBOTA,503,B/OK-1272,H-42/33/A-180 Prachatice,WWII Light,48.97398,13.95091,JN68XX
OKBOTA,503,B/OK-1273,H-42/34/A-180 Prachatice,WWII Light,48.97402,13.94897,JN68XX
OKBOTA,503,B/OK-1274,H-42/35/C2 Prachatice,WWII Light,48.97552,13.9465,JN68XX
OKBOTA,503,B/OK-1275,H-42/36/A-160 Prachatice,WWII Light,48.97405,13.94607,JN68XX
OKBOTA,503,B/OK-1276,H-42/37/A-120Z Prachatice,WWII Light,48.97456,13.939,JN68XX
OKBOTA,503,B/OK-1277,H-42/38/A-160 Prachatice,WWII Light,48.97174,13.93696,JN68XX
OKBOTA,503,B/OK-1278,H-42/39/A-180 Prachatice,WWII Light,48.97105,13.93595,JN68XX
OKBOTA,503,B/OK-1279,H-43/1/A-160 Stare Mesto [pod Landstejnem],WWII Light,49.00762,15.28806,JN79PA
OKBOTA,503,B/OK-1280,H-43/10/C1 Stare Mesto [pod Landstejnem],WWII Light,49.01127,15.26998,JN79PA
OKBOTA,503,B/OK-1281,H-43/11/A-160 Stare Mesto [pod Landstejnem],WWII Light,49.01098,15.26881,JN79PA
OKBOTA,503,B/OK-1282,H-43/12/A-180 Stare Mesto [pod Landstejnem],WWII Light,49.01129,15.26719,JN79PA
OKBOTA,503,B/OK-1283,H-43/13/A-120 Stare Mesto [pod Landstejnem],WWII Light,49.01217,15.26664,JN79PA
OKBOTA,503,B/OK-1284,H-43/14/A-120 Stare Mesto [pod Landstejnem],WWII Light,49.01298,15.26495,JN79PA
OKBOTA,503,B/OK-1285,H-43/15/A-160 Stare Mesto [pod Landstejnem],WWII Light,49.01299,15.26306,JN79PA
OKBOTA,503,B/OK-1286,H-43/16/B2-90 Stare Mesto [pod Landstejnem],WWII Light,49.01308,15.2596,JN79PA
OKBOTA,503,B/OK-1287,H-43/17/C2 Stare Mesto [pod Landstejnem],WWII Light,49.01393,15.26107,JN79PA
OKBOTA,503,B/OK-1288,H-43/18/A-120 Stare Mesto [pod Landstejnem],WWII Light,49.01432,15.25617,JN79PA
OKBOTA,503,B/OK-1289,H-43/19/A-180 Stare Mesto [pod Landstejnem],WWII Light,49.01429,15.2543,JN79PA
OKBOTA,503,B/OK-1290,H-43/2/A-140 Stare Mesto [pod Landstejnem],WWII Light,49.00783,15.28446,JN79PA
OKBOTA,503,B/OK-1291,H-43/21/E Stare Mesto [pod Landstejnem],WWII Light,49.01918,15.24597,JN79OA
OKBOTA,503,B/OK-1292,H-43/22/A-120 Stare Mesto [pod Landstejnem],WWII Light,49.0154,15.2446,JN79OA
OKBOTA,503,B/OK-1293,H-43/23/B2-80 Stare Mesto [pod Landstejnem],WWII Light,49.01548,15.24159,JN79OA
OKBOTA,503,B/OK-1294,H-43/24/A-220 Stare Mesto [pod Landstejnem],WWII Light,49.01402,15.23954,JN79OA
OKBOTA,503,B/OK-1295,H-43/25/B2-90 Stare Mesto [pod Landstejnem],WWII Light,49.0154,15.23836,JN79OA
OKBOTA,503,B/OK-1296,H-43/26/B2-80 Stare Mesto [pod Landstejnem],WWII Light,49.01347,15.23166,JN79OA
OKBOTA,503,B/OK-1297,H-43/3/A-180 Stare Mesto [pod Landstejnem],WWII Light,49.0072,15.28183,JN79PA
OKBOTA,503,B/OK-1298,H-43/4/A-160 Stare Mesto [pod Landstejnem],WWII Light,49.0073,15.27983,JN79PA
OKBOTA,503,B/OK-1299,H-43/5/A-180 Stare Mesto [pod Landstejnem],WWII Light,49.00778,15.27735,JN79PA
OKBOTA,503,B/OK-1300,H-43/6/A-160 Stare Mesto [pod Landstejnem],WWII Light,49.0088,15.27605,JN79PA
OKBOTA,503,B/OK-1301,H-43/7/A-140 Stare Mesto [pod Landstejnem],WWII Light,49.00969,15.27541,JN79PA
OKBOTA,503,B/OK-1302,H-43/8/A-140 Stare Mesto [pod Landstejnem],WWII Light,49.01012,15.27331,JN79PA
OKBOTA,503,B/OK-1303,H-43/9/A-180 Stare Mesto [pod Landstejnem],WWII Light,49.00998,15.27093,JN79PA
OKBOTA,503,B/OK-1304,K-50/1/D1 Kadan,WWII Light,50.38618,13.23634,JO60OJ
OKBOTA,503,B/OK-1305,K-50/10/A-220Z Kadan,WWII Light,50.40166,13.26632,JO60PJ
OKBOTA,503,B/OK-1306,K-50/11/A-180Z Kadan,WWII Light,50.40191,13.27339,JO60PJ
OKBOTA,503,B/OK-1307,K-50/2/A-160 Kadan,WWII Light,50.38897,13.24177,JO60OJ
OKBOTA,503,B/OK-1308,K-50/5/A-180 Kadan,WWII Light,50.39421,13.24434,JO60OJ
OKBOTA,503,B/OK-1309,K-50/6/D2 Kadan,WWII Light,50.39625,13.24695,JO60OJ
OKBOTA,503,B/OK-1310,K-50/6a/A-180Z Kadan,WWII Light,50.39636,13.24779,JO60OJ
OKBOTA,503,B/OK-1311,K-50/7/A-220 Kadan,WWII Light,50.39722,13.25203,JO60PJ
OKBOTA,503,B/OK-1312,K-50/7a/A-180Z Kadan,WWII Light,50.39812,13.25572,JO60PJ
OKBOTA,503,B/OK-1313,K-50/8/A-180Z Kadan,WWII Light,50.39861,13.25919,JO60PJ
OKBOTA,503,B/OK-1314,K-50/9/A-200Z Kadan,WWII Light,50.40016,13.26289,JO60PJ
OKBOTA,503,B/OK-1315,K-51/1/A-180Z Chomutov,WWII Light,50.44423,13.34805,JO60QK
OKBOTA,503,B/OK-1316,K-51/10/A-160 Chomutov,WWII Light,50.48814,13.38875,JO60QL
OKBOTA,503,B/OK-1317,K-51/12/A-160 Chomutov,WWII Light,50.48852,13.4043,JO60QL
OKBOTA,503,B/OK-1318,K-51/13/A-160 Chomutov,WWII Light,50.4855,13.42068,JO60RL
OKBOTA,503,B/OK-1319,K-51/14/A-160 Chomutov,WWII Light,50.48542,13.4244,JO60RL
OKBOTA,503,B/OK-1320,K-51/15/A-160Z Chomutov,WWII Light,50.48587,13.43853,JO60RL
OKBOTA,503,B/OK-1321,K-51/18/A-200 Chomutov,WWII Light,50.48183,13.46014,JO60RL
OKBOTA,503,B/OK-1322,K-51/19/A-180 Chomutov,WWII Light,50.4808,13.46547,JO60RL
OKBOTA,503,B/OK-1323,K-51/1a/A-200 Chomutov,WWII Light,50.44812,13.34963,JO60QK
OKBOTA,503,B/OK-1324,K-51/1b/A-180 Chomutov,WWII Light,50.45072,13.3508,JO60QK
OKBOTA,503,B/OK-1325,K-51/2/A-200 Chomutov,WWII Light,50.45184,13.35252,JO60QK
OKBOTA,503,B/OK-1326,K-51/20/A-140 Chomutov,WWII Light,50.47981,13.47031,JO60RL
OKBOTA,503,B/OK-1327,K-51/21/A-160Z Chomutov,WWII Light,50.48133,13.47479,JO60RL
OKBOTA,503,B/OK-1328,K-51/22/A-160Z Chomutov,WWII Light,50.483,13.47719,JO60RL
OKBOTA,503,B/OK-1329,K-51/23/A-180Z Chomutov,WWII Light,50.48691,13.48612,JO60RL
OKBOTA,503,B/OK-1330,K-51/3/A-180 Chomutov,WWII Light,50.45571,13.35625,JO60QK
OKBOTA,503,B/OK-1331,K-51/4/A-180 Chomutov,WWII Light,50.46006,13.35828,JO60QL
OKBOTA,503,B/OK-1332,K-51/5/A-200 Chomutov,WWII Light,50.46282,13.3597,JO60QL
OKBOTA,503,B/OK-1333,K-51/7/A-220 Chomutov,WWII Light,50.48024,13.3594,JO60QL
OKBOTA,503,B/OK-1334,K-51/9/A-220Z Chomutov,WWII Light,50.48588,13.3626,JO60QL
OKBOTA,503,B/OK-1335,K-52/10/A-180Z Most,WWII Light,50.55426,13.64337,JO60TN
OKBOTA,503,B/OK-1336,K-52/13/A-160Z Most,WWII Light,50.55576,13.67482,JO60UN
OKBOTA,503,B/OK-1337,K-52/14/A-160Z Most,WWII Light,50.55313,13.68591,JO60UN
OKBOTA,503,B/OK-1338,K-52/4/A-160 Most,WWII Light,50.52801,13.59112,JO60TM
OKBOTA,503,B/OK-1339,K-52/9c/A-200 Most,WWII Light,50.54613,13.61909,JO60TN
OKBOTA,503,B/OK-1340,K-52/9e/A-180Z Most,WWII Light,50.54901,13.62773,JO60TN
OKBOTA,503,B/OK-1341,K-52/9g/A-180 Most,WWII Light,50.55288,13.63837,JO60TN
OKBOTA,503,B/OK-1342,A/1/A-140 Mladkov,WWII Light,50.14618,16.54913,JO80GD
OKBOTA,503,B/OK-1343,A/10/D1 Mladkov,WWII Light,50.13615,16.56804,JO80GD
OKBOTA,503,B/OK-1344,A/11/A-180 Mladkov,WWII Light,50.13508,16.57005,JO80GD
OKBOTA,503,B/OK-1345,A/12/A-140 Mladkov,WWII Light,50.13487,16.57169,JO80GD
OKBOTA,503,B/OK-1346,A/13/A-140 Mladkov,WWII Light,50.13407,16.57375,JO80GD
OKBOTA,503,B/OK-1347,A/14/A-200 Mladkov,WWII Light,50.13339,16.57579,JO80GD
OKBOTA,503,B/OK-1348,A/15/B2-80 Mladkov,WWII Light,50.13235,16.57566,JO80GD
OKBOTA,503,B/OK-1349,A/16/A-160 Mladkov,WWII Light,50.13099,16.57897,JO80GD
OKBOTA,503,B/OK-1350,A/17/A-160 Mladkov,WWII Light,50.13047,16.5797,JO80GD
OKBOTA,503,B/OK-1351,A/18/A-180 Mladkov,WWII Light,50.12963,16.58123,JO80GD
OKBOTA,503,B/OK-1352,A/19/A-180 Mladkov,WWII Light,50.12843,16.5823,JO80GD
OKBOTA,503,B/OK-1353,A/2/A-160 Mladkov,WWII Light,50.1452,16.55164,JO80GD
OKBOTA,503,B/OK-1354,A/201/A-120 Mladkov,WWII Light,50.14389,16.54973,JO80GD
OKBOTA,503,B/OK-1355,A/202/A-140 Mladkov,WWII Light,50.14346,16.55252,JO80GD
OKBOTA,503,B/OK-1356,A/203/A-160 Mladkov,WWII Light,50.14307,16.5542,JO80GD
OKBOTA,503,B/OK-1357,A/204/A-160 Mladkov,WWII Light,50.14134,16.55675,JO80GD
OKBOTA,503,B/OK-1358,A/205/A-200 Mladkov,WWII Light,50.14041,16.55869,JO80GD
OKBOTA,503,B/OK-1359,A/206/B2-90 Mladkov,WWII Light,50.139,16.55854,JO80GD
OKBOTA,503,B/OK-1360,A/207/A-140 Mladkov,WWII Light,50.13834,16.55996,JO80GD
OKBOTA,503,B/OK-1361,A/208/A-140 Mladkov,WWII Light,50.13708,16.5618,JO80GD
OKBOTA,503,B/OK-1362,A/21/A-180 Mladkov,WWII Light,50.1237,16.58515,JO80HC
OKBOTA,503,B/OK-1363,A/210/B2-80Z Mladkov,WWII Light,50.1351,16.56571,JO80GD
OKBOTA,503,B/OK-1364,A/211/A-160 Mladkov,WWII Light,50.13461,16.56948,JO80GD
OKBOTA,503,B/OK-1365,A/212/A-180 Mladkov,WWII Light,50.13363,16.57307,JO80GD
OKBOTA,503,B/OK-1366,A/213/E Mladkov,WWII Light,50.13371,16.57164,JO80GD
OKBOTA,503,B/OK-1367,A/214/A-140 Mladkov,WWII Light,50.13255,16.57352,JO80GD
OKBOTA,503,B/OK-1368,A/215/D2 Mladkov,WWII Light,50.13159,16.57383,JO80GD
OKBOTA,503,B/OK-1369,A/216/B1-80 Mladkov,WWII Light,50.13084,16.57431,JO80GD
OKBOTA,503,B/OK-1370,A/217/A-140 Mladkov,WWII Light,50.12958,16.57568,JO80GD
OKBOTA,503,B/OK-1371,A/218/A-120 Mladkov,WWII Light,50.12746,16.57749,JO80GD
OKBOTA,503,B/OK-1372,A/219/A-120 Mladkov,WWII Light,50.12702,16.57719,JO80GD
OKBOTA,503,B/OK-1373,A/220/A-140 Mladkov,WWII Light,50.12404,16.57868,JO80GC
OKBOTA,503,B/OK-1374,A/228/A-160 Mladkov,WWII Light,50.11296,16.59146,JO80HC
OKBOTA,503,B/OK-1375,A/229/A-120 Mladkov,WWII Light,50.111,16.59431,JO80HC
OKBOTA,503,B/OK-1376,A/230/A-160 Mladkov,WWII Light,50.11021,16.59703,JO80HC
OKBOTA,503,B/OK-1377,A/231/A-180 Mladkov,WWII Light,50.10957,16.59836,JO80HC
OKBOTA,503,B/OK-1378,A/232/B1-100 Mladkov,WWII Light,50.10894,16.59871,JO80HC
OKBOTA,503,B/OK-1379,A/233/A-140 Mladkov,WWII Light,50.10768,16.6018,JO80HC
OKBOTA,503,B/OK-1380,A/234/A-140 Mladkov,WWII Light,50.10687,16.60474,JO80HC
OKBOTA,503,B/OK-1381,A/235/A-120 Mladkov,WWII Light,50.10633,16.60637,JO80HC
OKBOTA,503,B/OK-1382,A/236/E Mladkov,WWII Light,50.10618,16.60774,JO80HC
OKBOTA,503,B/OK-1383,A/237/A-140 Mladkov,WWII Light,50.10517,16.6081,JO80HC
OKBOTA,503,B/OK-1384,A/238/B1-100 Mladkov,WWII Light,50.10085,16.60855,JO80HC
OKBOTA,503,B/OK-1385,A/239/A-180 Mladkov,WWII Light,50.10034,16.61034,JO80HC
OKBOTA,503,B/OK-1386,A/240/A-140 Mladkov,WWII Light,50.09872,16.61273,JO80HC
OKBOTA,503,B/OK-1387,A/243/A-140Z Mladkov,WWII Light,50.09532,16.62295,JO80HC
OKBOTA,503,B/OK-1388,A/244/A-180 Mladkov,WWII Light,50.09421,16.63014,JO80HC
OKBOTA,503,B/OK-1389,A/245/A-160 Mladkov,WWII Light,50.094,16.63164,JO80HC
OKBOTA,503,B/OK-1390,A/246/A-180 Mladkov,WWII Light,50.09362,16.63432,JO80HC
OKBOTA,503,B/OK-1391,A/247/A-160 Mladkov,WWII Light,50.09279,16.63581,JO80HC
OKBOTA,503,B/OK-1392,A/248/A-120 Mladkov,WWII Light,50.09185,16.6372,JO80HC
OKBOTA,503,B/OK-1393,A/249/A-160 Mladkov,WWII Light,50.0915,16.63878,JO80HC
OKBOTA,503,B/OK-1394,A/250/A-140 Mladkov,WWII Light,50.08931,16.64259,JO80HC
OKBOTA,503,B/OK-1395,A/251/A-120 Mladkov,WWII Light,50.08877,16.64411,JO80HC
